ma_geo_id	ma_vote_id	ctyvtd	statefp10	countyfp10	vtdst10	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	recordno	logrecno	county	vtd	name	precinct_code	town	prec_number	citizen	democrat	green	independent	libertarian	npa	other	reform	republican	unknown	total	dem_pct	vap	pop100
422	"1242"	"9 2624"	25	9	"2624"	"250092624"	"A"	"Methuen Precinct 9"	"Methuen Precinct 9"	0	"G5240"	"N"	8694394	17730	42.772915	-71.16523	70000000	69274	9	"2624"	"Methuen Precinct 9"	"METHUEN-009"	"METHUEN"	"9"	"0"	"953"	"0"	"1"	"0"	"1374"	"12"	"0"	"425"	"0"	"2765"	"0.691582024"	3156	4136
423	"1253"	"9 2628"	25	9	"2628"	"250092628"	"A"	"Middleton Precinct 1"	"Middleton Precinct 1"	0	"G5240"	"N"	17460125	1676128	42.60072	-71.03082	70000000	69642	9	"2628"	"Middleton Precinct 1"	"MIDDLETON-001"	"MIDDLETON"	"1"	"0"	"682"	"0"	"0"	"1"	"1782"	"7"	"0"	"457"	"0"	"2929"	"0.598770857"	3060	4174
424	"1254"	"9 2629"	25	9	"2629"	"250092629"	"A"	"Middleton Precinct 2"	"Middleton Precinct 2"	0	"G5240"	"N"	17389257	989404	42.608368	-71.00509	70000000	69724	9	"2629"	"Middleton Precinct 2"	"MIDDLETON-002"	"MIDDLETON"	"2"	"0"	"560"	"0"	"0"	"4"	"1581"	"12"	"1"	"374"	"0"	"2532"	"0.599571705"	4005	4813
425	"1294"	"9 2630"	25	9	"2630"	"250092630"	"A"	"Nahant Precinct 1"	"Nahant Precinct 1"	0	"G5240"	"N"	2708929	8612	42.427383	-70.92438	70000000	69844	9	"2630"	"Nahant Precinct 1"	"NAHANT-001"	"NAHANT"	"1"	"0"	"974"	"0"	"0"	"0"	"1310"	"3"	"0"	"241"	"0"	"2528"	"0.801646113"	2854	3410
426	"1360"	"9 2631"	25	9	"2631"	"250092631"	"A"	"Newbury Precinct 1"	"Newbury Precinct 1"	0	"G5240"	"N"	32924127	1672009	42.77335	-70.85021	70000000	69955	9	"2631"	"Newbury Precinct 1"	"NEWBURY-001"	"NEWBURY"	"1"	"0"	"607"	"0"	"0"	"4"	"1545"	"7"	"0"	"389"	"0"	"2552"	"0.609437764"	2607	3247
427	"1361"	"9 2632"	25	9	"2632"	"250092632"	"A"	"Newbury Precinct 2"	"Newbury Precinct 2"	0	"G5240"	"N"	27559889	468963	42.761406	-70.92748	70000000	70115	9	"2632"	"Newbury Precinct 2"	"NEWBURY-002"	"NEWBURY"	"2"	"0"	"528"	"0"	"0"	"5"	"1536"	"4"	"0"	"413"	"0"	"2486"	"0.561105192"	2554	3419
428	"1362"	"9 2633"	25	9	"2633"	"250092633"	"A"	"Newburyport Ward 1 Precinct 1"	"Newburyport Ward 1 Precinct 1"	0	"G5240"	"N"	2240053	2839	42.80544	-70.83297	70000000	70245	9	"2633"	"Newburyport Ward 1 Precinct 1"	"NEWBURYPORT-1-001 & P"	"NEWBURYPORT"	"1-001"	"0"	"698"	"0"	"0"	"2"	"1199"	"8"	"0"	"240"	"0"	"2147"	"0.771067441"	2201	2637
429	"1364"	"9 2634"	25	9	"2634"	"250092634"	"A"	"Newburyport Ward 2 Precinct 1"	"Newburyport Ward 2 Precinct 1"	0	"G5240"	"N"	1256691	15771	42.802288	-70.869736	70000000	70330	9	"2634"	"Newburyport Ward 2 Precinct 1"	"NEWBURYPORT-2-001"	"NEWBURYPORT"	"2-001"	"0"	"798"	"0"	"1"	"1"	"1143"	"7"	"0"	"246"	"0"	"2196"	"0.764367819"	2369	2834
430	"1365"	"9 2635"	25	9	"2635"	"250092635"	"A"	"Newburyport Ward 3 Precinct 1"	"Newburyport Ward 3 Precinct 1"	0	"G5240"	"N"	5980432	87075	42.80118	-70.8963	70000000	70413	9	"2635"	"Newburyport Ward 3 Precinct 1"	"NEWBURYPORT-3-001"	"NEWBURYPORT"	"3-001"	"0"	"743"	"0"	"4"	"3"	"1167"	"10"	"0"	"262"	"0"	"2189"	"0.73930347"	2327	2815
431	"1366"	"9 2636"	25	9	"2636"	"250092636"	"A"	"Newburyport Ward 4 Precinct 1"	"Newburyport Ward 4 Precinct 1"	0	"G5240"	"N"	1480249	0	42.817886	-70.88899	70000000	70527	9	"2636"	"Newburyport Ward 4 Precinct 1"	"NEWBURYPORT-4-001"	"NEWBURYPORT"	"4-001"	"0"	"679"	"0"	"0"	"1"	"1067"	"10"	"0"	"288"	"0"	"2045"	"0.702171683"	2189	2766
432	"148"	"9 2489"	25	9	"2489"	"250092489"	"A"	"Beverly Ward 2 Precinct 2"	"Beverly Ward 2 Precinct 2"	0	"G5240"	"N"	798195	0	42.545017	-70.8788	70000000	58888	9	"2489"	"Beverly Ward 2 Precinct 2"	"BEVERLY-2-002"	"BEVERLY"	"2-002"	"0"	"651"	"0"	"0"	"2"	"1110"	"6"	"0"	"228"	"0"	"1997"	"0.740614355"	2668	3043
433	"149"	"9 2490"	25	9	"2490"	"250092490"	"A"	"Beverly Ward 3 Precinct 1"	"Beverly Ward 3 Precinct 1"	0	"G5240"	"N"	1128150	62716	42.558235	-70.88658	70000000	58967	9	"2490"	"Beverly Ward 3 Precinct 1"	"BEVERLY-3-001"	"BEVERLY"	"3-001"	"0"	"492"	"0"	"0"	"1"	"911"	"8"	"0"	"174"	"0"	"1586"	"0.738738716"	2470	3096
434	"150"	"9 2491"	25	9	"2491"	"250092491"	"A"	"Beverly Ward 3 Precinct 2"	"Beverly Ward 3 Precinct 2"	0	"G5240"	"N"	2250904	3860	42.566517	-70.882195	70000000	59041	9	"2491"	"Beverly Ward 3 Precinct 2"	"BEVERLY-3-002"	"BEVERLY"	"3-002"	"0"	"546"	"0"	"0"	"1"	"1192"	"10"	"0"	"211"	"0"	"1960"	"0.721268177"	2341	3135
435	"151"	"9 2492"	25	9	"2492"	"250092492"	"A"	"Beverly Ward 4 Precinct 1"	"Beverly Ward 4 Precinct 1"	0	"G5240"	"N"	2881184	1993	42.557316	-70.8552	70000000	59117	9	"2492"	"Beverly Ward 4 Precinct 1"	"BEVERLY-4-001"	"BEVERLY"	"4-001"	"0"	"576"	"0"	"0"	"2"	"1135"	"7"	"0"	"229"	"0"	"1949"	"0.715527952"	2472	2995
436	"152"	"9 2493"	25	9	"2493"	"250092493"	"A"	"Beverly Ward 4 Precinct 2"	"Beverly Ward 4 Precinct 2"	0	"G5240"	"N"	1876892	0	42.557995	-70.86712	70000000	59181	9	"2493"	"Beverly Ward 4 Precinct 2"	"BEVERLY-4-002"	"BEVERLY"	"4-002"	"0"	"741"	"0"	"0"	"1"	"1397"	"7"	"0"	"253"	"0"	"2399"	"0.745472848"	2673	3395
437	"991"	"9 2570"	25	9	"2570"	"250092570"	"A"	"Lawrence Ward B Precinct 4"	"Lawrence Ward B Precinct 4"	0	"G5240"	"N"	838387	130633	42.707413	-71.1573	70000000	65399	9	"2570"	"Lawrence Ward B Precinct 4"	"LAWRENCE-B-004"	"LAWRENCE"	"B-004"	"0"	"1092"	"0"	"0"	"3"	"585"	"3"	"0"	"87"	"0"	"1770"	"0.926208675"	2728	3532
438	"992"	"9 2553"	25	9	"2553"	"250092553"	"A"	"Lawrence Ward C Precinct 1"	"Lawrence Ward C Precinct 1"	0	"G5240"	"N"	422498	0	42.70558	-71.17142	70000000	64389	9	"2553"	"Lawrence Ward C Precinct 1"	"LAWRENCE-C-001"	"LAWRENCE"	"C-001"	"0"	"779"	"0"	"0"	"0"	"421"	"2"	"0"	"60"	"0"	"1262"	"0.928486288"	2370	3226
439	"993"	"9 2559"	25	9	"2559"	"250092559"	"A"	"Lawrence Ward C Precinct 2"	"Lawrence Ward C Precinct 2"	0	"G5240"	"N"	560004	21041	42.71213	-71.176414	70000000	64733	9	"2559"	"Lawrence Ward C Precinct 2"	"LAWRENCE-C-002"	"LAWRENCE"	"C-002"	"0"	"683"	"0"	"0"	"2"	"462"	"3"	"0"	"65"	"0"	"1215"	"0.913101614"	2234	3255
440	"994"	"9 2565"	25	9	"2565"	"250092565"	"A"	"Lawrence Ward C Precinct 3"	"Lawrence Ward C Precinct 3"	0	"G5240"	"N"	398488	10396	42.716316	-71.173965	70000000	65118	9	"2565"	"Lawrence Ward C Precinct 3"	"LAWRENCE-C-003"	"LAWRENCE"	"C-003"	"0"	"868"	"0"	"0"	"2"	"439"	"3"	"0"	"67"	"0"	"1379"	"0.928342223"	2537	3653
441	"995"	"9 2571"	25	9	"2571"	"250092571"	"A"	"Lawrence Ward C Precinct 4"	"Lawrence Ward C Precinct 4"	0	"G5240"	"N"	299797	0	42.719864	-71.172226	70000000	65478	9	"2571"	"Lawrence Ward C Precinct 4"	"LAWRENCE-C-004"	"LAWRENCE"	"C-004"	"1"	"761"	"0"	"0"	"2"	"440"	"6"	"1"	"68"	"0"	"1279"	"0.917973459"	2209	3295
442	"996"	"9 2554"	25	9	"2554"	"250092554"	"A"	"Lawrence Ward D Precinct 1"	"Lawrence Ward D Precinct 1"	0	"G5240"	"N"	556475	106588	42.698177	-71.18162	70000000	64446	9	"2554"	"Lawrence Ward D Precinct 1"	"LAWRENCE-D-001"	"LAWRENCE"	"D-001"	"0"	"852"	"0"	"0"	"0"	"603"	"2"	"0"	"112"	"0"	"1569"	"0.883817434"	2292	3419
443	"997"	"9 2560"	25	9	"2560"	"250092560"	"A"	"Lawrence Ward D Precinct 2"	"Lawrence Ward D Precinct 2"	0	"G5240"	"N"	1060833	21771	42.70559	-71.18607	70000000	64777	9	"2560"	"Lawrence Ward D Precinct 2"	"LAWRENCE-D-002"	"LAWRENCE"	"D-002"	"0"	"945"	"0"	"0"	"0"	"651"	"7"	"0"	"128"	"0"	"1731"	"0.880708277"	2392	3322
444	"998"	"9 2566"	25	9	"2566"	"250092566"	"A"	"Lawrence Ward D Precinct 3"	"Lawrence Ward D Precinct 3"	0	"G5240"	"N"	513437	0	42.70569	-71.17932	70000000	65175	9	"2566"	"Lawrence Ward D Precinct 3"	"LAWRENCE-D-003"	"LAWRENCE"	"D-003"	"0"	"695"	"0"	"0"	"2"	"472"	"4"	"0"	"57"	"0"	"1230"	"0.924202144"	2091	3032
445	"999"	"9 2572"	25	9	"2572"	"250092572"	"A"	"Lawrence Ward D Precinct 4"	"Lawrence Ward D Precinct 4"	0	"G5240"	"N"	679019	264632	42.700306	-71.16977	70000000	65523	9	"2572"	"Lawrence Ward D Precinct 4"	"LAWRENCE-D-004"	"LAWRENCE"	"D-004"	"0"	"933"	"0"	"0"	"1"	"496"	"2"	"0"	"80"	"0"	"1512"	"0.921026647"	2129	3187
446	"1367"	"9 2637"	25	9	"2637"	"250092637"	"A"	"Newburyport Ward 5 Precinct 1"	"Newburyport Ward 5 Precinct 1"	0	"G5240"	"N"	4639368	0	42.813713	-70.90726	70000000	70589	9	"2637"	"Newburyport Ward 5 Precinct 1"	"NEWBURYPORT-5-001"	"NEWBURYPORT"	"5-001"	"0"	"540"	"0"	"0"	"0"	"1176"	"3"	"0"	"322"	"0"	"2041"	"0.626450121"	2197	3043
447	"1368"	"9 2638"	25	9	"2638"	"250092638"	"A"	"Newburyport Ward 6 Precinct 1"	"Newburyport Ward 6 Precinct 1"	0	"G5240"	"N"	6024699	815556	42.822258	-70.91814	70000000	70648	9	"2638"	"Newburyport Ward 6 Precinct 1"	"NEWBURYPORT-6-001"	"NEWBURYPORT"	"6-001"	"0"	"653"	"0"	"0"	"2"	"1395"	"9"	"0"	"345"	"0"	"2404"	"0.654308617"	2503	3321
448	"1425"	"9 2639"	25	9	"2639"	"250092639"	"A"	"North Andover Precinct 1"	"North Andover Precinct 1"	0	"G5240"	"N"	5327518	391969	42.718143	-71.124245	70000000	70732	9	"2639"	"North Andover Precinct 1"	"NORTH ANDOVER-001"	"NORTH ANDOVER"	"1"	"0"	"618"	"0"	"0"	"3"	"1243"	"9"	"0"	"282"	"0"	"2155"	"0.686666667"	2801	3493
449	"1426"	"9 2640"	25	9	"2640"	"250092640"	"A"	"North Andover Precinct 2"	"North Andover Precinct 2"	0	"G5240"	"N"	1536349	21929	42.696964	-71.132065	70000000	70822	9	"2640"	"North Andover Precinct 2"	"NORTH ANDOVER-002"	"NORTH ANDOVER"	"2"	"0"	"634"	"0"	"0"	"1"	"1264"	"8"	"0"	"266"	"0"	"2173"	"0.704444468"	2453	3268
450	"1427"	"9 2641"	25	9	"2641"	"250092641"	"A"	"North Andover Precinct 3"	"North Andover Precinct 3"	0	"G5240"	"N"	2825056	18707	42.682457	-71.12758	70000000	70933	9	"2641"	"North Andover Precinct 3"	"NORTH ANDOVER-003"	"NORTH ANDOVER"	"3"	"0"	"712"	"0"	"1"	"2"	"1413"	"13"	"0"	"284"	"0"	"2425"	"0.714859426"	2829	3626
451	"1428"	"9 2642"	25	9	"2642"	"250092642"	"A"	"North Andover Precinct 4"	"North Andover Precinct 4"	0	"G5240"	"N"	11004972	2464774	42.70641	-71.10955	70000000	71009	9	"2642"	"North Andover Precinct 4"	"NORTH ANDOVER-004"	"NORTH ANDOVER"	"4"	"0"	"609"	"0"	"0"	"0"	"1461"	"6"	"0"	"439"	"0"	"2515"	"0.581106842"	2635	3471
452	"1429"	"9 2643"	25	9	"2643"	"250092643"	"A"	"North Andover Precinct 5"	"North Andover Precinct 5"	0	"G5240"	"N"	1601946	1430	42.672287	-71.11828	70000000	71154	9	"2643"	"North Andover Precinct 5"	"NORTH ANDOVER-005"	"NORTH ANDOVER"	"5"	"0"	"393"	"0"	"0"	"3"	"632"	"9"	"0"	"170"	"0"	"1207"	"0.698046207"	2218	2792
453	"1430"	"9 2644"	25	9	"2644"	"250092644"	"A"	"North Andover Precinct 6"	"North Andover Precinct 6"	0	"G5240"	"N"	10730748	78069	42.685055	-71.0721	70000000	71207	9	"2644"	"North Andover Precinct 6"	"NORTH ANDOVER-006"	"NORTH ANDOVER"	"6"	"0"	"505"	"0"	"0"	"1"	"1531"	"10"	"0"	"551"	"0"	"2598"	"0.478219688"	2585	3697
454	"1431"	"9 2645"	25	9	"2645"	"250092645"	"A"	"North Andover Precinct 7"	"North Andover Precinct 7"	0	"G5240"	"N"	15887110	444756	42.63772	-71.09331	70000000	71266	9	"2645"	"North Andover Precinct 7"	"NORTH ANDOVER-007"	"NORTH ANDOVER"	"7"	"0"	"647"	"0"	"0"	"2"	"1507"	"9"	"0"	"536"	"0"	"2701"	"0.546914637"	2958	4315
455	"1432"	"9 2646"	25	9	"2646"	"250092646"	"A"	"North Andover Precinct 8"	"North Andover Precinct 8"	0	"G5240"	"N"	19219823	298903	42.65465	-71.06259	70000000	71360	9	"2646"	"North Andover Precinct 8"	"NORTH ANDOVER-008"	"NORTH ANDOVER"	"8"	"0"	"457"	"0"	"0"	"0"	"1414"	"9"	"0"	"500"	"0"	"2380"	"0.477533966"	2455	3690
456	"1489"	"9 2647"	25	9	"2647"	"250092647"	"A"	"Peabody Ward 1 Precinct 1"	"Peabody Ward 1 Precinct 1"	0	"G5240"	"N"	1780589	292705	42.50461	-70.94934	70000000	71421	9	"2647"	"Peabody Ward 1 Precinct 1"	"PEABODY-1-001"	"PEABODY"	"1-001"	"0"	"664"	"0"	"0"	"1"	"1093"	"1"	"0"	"150"	"0"	"1909"	"0.81572479"	2162	2807
457	"1490"	"9 2648"	25	9	"2648"	"250092648"	"A"	"Peabody Ward 1 Precinct 2"	"Peabody Ward 1 Precinct 2"	0	"G5240"	"N"	3657297	112173	42.51769	-70.98249	70000000	71502	9	"2648"	"Peabody Ward 1 Precinct 2"	"PEABODY-1-002"	"PEABODY"	"1-002"	"0"	"769"	"0"	"0"	"1"	"1310"	"6"	"0"	"185"	"0"	"2271"	"0.806079686"	2492	3105
458	"1491"	"9 2649"	25	9	"2649"	"250092649"	"A"	"Peabody Ward 1 Precinct 3"	"Peabody Ward 1 Precinct 3"	0	"G5240"	"N"	1640033	36356	42.512135	-70.957115	70000000	71576	9	"2649"	"Peabody Ward 1 Precinct 3"	"PEABODY-1-003"	"PEABODY"	"1-003"	"0"	"697"	"0"	"0"	"0"	"1145"	"10"	"0"	"145"	"0"	"1997"	"0.827790976"	2245	2892
459	"1492"	"9 2650"	25	9	"2650"	"250092650"	"A"	"Peabody Ward 2 Precinct 1"	"Peabody Ward 2 Precinct 1"	0	"G5240"	"N"	675038	7373	42.52585	-70.93012	70000000	71606	9	"2650"	"Peabody Ward 2 Precinct 1"	"PEABODY-2-001"	"PEABODY"	"2-001"	"0"	"585"	"0"	"0"	"1"	"650"	"3"	"0"	"99"	"0"	"1338"	"0.855263174"	2281	2731
460	"1493"	"9 2651"	25	9	"2651"	"250092651"	"A"	"Peabody Ward 2 Precinct 2"	"Peabody Ward 2 Precinct 2"	0	"G5240"	"N"	683305	1064	42.519676	-70.92452	70000000	71662	9	"2651"	"Peabody Ward 2 Precinct 2"	"PEABODY-2-002"	"PEABODY"	"2-002"	"0"	"552"	"0"	"0"	"1"	"693"	"5"	"0"	"99"	"0"	"1350"	"0.847926259"	2164	2838
461	"1494"	"9 2652"	25	9	"2652"	"250092652"	"A"	"Peabody Ward 2 Precinct 3"	"Peabody Ward 2 Precinct 3"	0	"G5240"	"N"	1743953	28949	42.51454	-70.935356	70000000	71724	9	"2652"	"Peabody Ward 2 Precinct 3"	"PEABODY-2-003"	"PEABODY"	"2-003"	"0"	"614"	"0"	"0"	"0"	"878"	"3"	"0"	"99"	"0"	"1594"	"0.861150086"	2018	2583
462	"153"	"9 2494"	25	9	"2494"	"250092494"	"A"	"Beverly Ward 5 Precinct 1"	"Beverly Ward 5 Precinct 1"	0	"G5240"	"N"	5136835	396529	42.582176	-70.90064	70000000	59271	9	"2494"	"Beverly Ward 5 Precinct 1"	"BEVERLY-5-001"	"BEVERLY"	"5-001"	"0"	"599"	"0"	"0"	"2"	"1309"	"8"	"0"	"280"	"0"	"2198"	"0.681456208"	2642	3299
463	"154"	"9 2495"	25	9	"2495"	"250092495"	"A"	"Beverly Ward 5 Precinct 2"	"Beverly Ward 5 Precinct 2"	0	"G5240"	"N"	4611298	220122	42.580723	-70.87526	70000000	59360	9	"2495"	"Beverly Ward 5 Precinct 2"	"BEVERLY-5-002"	"BEVERLY"	"5-002"	"0"	"562"	"0"	"0"	"7"	"1417"	"7"	"0"	"267"	"0"	"2260"	"0.677925229"	2705	3348
464	"155"	"9 2496"	25	9	"2496"	"250092496"	"A"	"Beverly Ward 6 Precinct 1"	"Beverly Ward 6 Precinct 1"	0	"G5240"	"N"	11710152	82888	42.564667	-70.82416	70000000	59438	9	"2496"	"Beverly Ward 6 Precinct 1"	"BEVERLY-6-001"	"BEVERLY"	"6-001"	"0"	"582"	"0"	"0"	"2"	"1318"	"13"	"0"	"395"	"0"	"2310"	"0.595701098"	3647	4361
465	"156"	"9 2497"	25	9	"2497"	"250092497"	"A"	"Beverly Ward 6 Precinct 2"	"Beverly Ward 6 Precinct 2"	0	"G5240"	"N"	4384777	88204	42.58325	-70.84818	70000000	59533	9	"2497"	"Beverly Ward 6 Precinct 2"	"BEVERLY-6-002"	"BEVERLY"	"6-002"	"0"	"557"	"0"	"0"	"1"	"1513"	"5"	"0"	"350"	"0"	"2426"	"0.614112437"	2386	3309
466	"433"	"9 2498"	25	9	"2498"	"250092498"	"A"	"Boxford Precinct 1"	"Boxford Precinct 1"	0	"G5240"	"N"	19361791	311642	42.6494	-70.99495	70000000	59588	9	"2498"	"Boxford Precinct 1"	"BOXFORD-001"	"BOXFORD"	"1"	"0"	"302"	"0"	"0"	"1"	"1145"	"6"	"0"	"452"	"0"	"1906"	"0.400530517"	1829	2563
467	"434"	"9 2499"	25	9	"2499"	"250092499"	"A"	"Boxford Precinct 2"	"Boxford Precinct 2"	0	"G5240"	"N"	27272897	1191153	42.701954	-71.05062	70000000	59678	9	"2499"	"Boxford Precinct 2"	"BOXFORD-002"	"BOXFORD"	"2"	"0"	"330"	"0"	"0"	"2"	"1281"	"7"	"0"	"502"	"0"	"2122"	"0.396634609"	2046	2838
468	"435"	"9 2500"	25	9	"2500"	"250092500"	"A"	"Boxford Precinct 3"	"Boxford Precinct 3"	0	"G5240"	"N"	14379276	685706	42.67947	-70.994385	70000000	59764	9	"2500"	"Boxford Precinct 3"	"BOXFORD-003"	"BOXFORD"	"3"	"0"	"331"	"0"	"0"	"3"	"1103"	"4"	"0"	"449"	"0"	"1890"	"0.424358964"	1847	2564
469	"633"	"9 2501"	25	9	"2501"	"250092501"	"A"	"Danvers Precinct 1"	"Danvers Precinct 1"	0	"G5240"	"N"	2236422	232553	42.55873	-70.930984	70000000	59861	9	"2501"	"Danvers Precinct 1"	"DANVERS-001"	"DANVERS"	"1"	"0"	"553"	"0"	"0"	"0"	"1326"	"13"	"0"	"260"	"0"	"2152"	"0.680196822"	2559	3240
470	"1000"	"9 2555"	25	9	"2555"	"250092555"	"A"	"Lawrence Ward E Precinct 1"	"Lawrence Ward E Precinct 1"	0	"G5240"	"N"	2111085	199396	42.684963	-71.18107	70000000	64504	9	"2555"	"Lawrence Ward E Precinct 1"	"LAWRENCE-E-001"	"LAWRENCE"	"E-001"	"0"	"869"	"0"	"0"	"2"	"756"	"5"	"0"	"171"	"0"	"1803"	"0.835576952"	2212	2917
471	"1001"	"9 2561"	25	9	"2561"	"250092561"	"A"	"Lawrence Ward E Precinct 2"	"Lawrence Ward E Precinct 2"	0	"G5240"	"N"	1100704	0	42.68501	-71.16489	70000000	64885	9	"2561"	"Lawrence Ward E Precinct 2"	"LAWRENCE-E-002"	"LAWRENCE"	"E-002"	"0"	"820"	"0"	"0"	"0"	"791"	"2"	"0"	"155"	"0"	"1768"	"0.841025651"	2252	2909
472	"1002"	"9 2567"	25	9	"2567"	"250092567"	"A"	"Lawrence Ward E Precinct 3"	"Lawrence Ward E Precinct 3"	0	"G5240"	"N"	515680	5920	42.691193	-71.16623	70000000	65240	9	"2567"	"Lawrence Ward E Precinct 3"	"LAWRENCE-E-003"	"LAWRENCE"	"E-003"	"0"	"677"	"0"	"0"	"1"	"571"	"5"	"0"	"101"	"0"	"1355"	"0.870179951"	2120	3005
473	"1003"	"9 2573"	25	9	"2573"	"250092573"	"A"	"Lawrence Ward E Precinct 4"	"Lawrence Ward E Precinct 4"	0	"G5240"	"N"	806927	36496	42.69583	-71.16661	70000000	65585	9	"2573"	"Lawrence Ward E Precinct 4"	"LAWRENCE-E-004"	"LAWRENCE"	"E-004"	"0"	"833"	"0"	"1"	"1"	"612"	"3"	"0"	"118"	"0"	"1568"	"0.875920057"	2251	3107
474	"1004"	"9 2556"	25	9	"2556"	"250092556"	"A"	"Lawrence Ward F Precinct 1"	"Lawrence Ward F Precinct 1"	0	"G5240"	"N"	1865994	19873	42.6844	-71.149185	70000000	64567	9	"2556"	"Lawrence Ward F Precinct 1"	"LAWRENCE-F-001"	"LAWRENCE"	"F-001"	"0"	"892"	"0"	"0"	"4"	"813"	"4"	"0"	"204"	"0"	"1917"	"0.813868642"	2876	3678
475	"1005"	"9 2562"	25	9	"2562"	"250092562"	"A"	"Lawrence Ward F Precinct 2"	"Lawrence Ward F Precinct 2"	0	"G5240"	"N"	1062557	57107	42.694424	-71.144936	70000000	64949	9	"2562"	"Lawrence Ward F Precinct 2"	"LAWRENCE-F-002"	"LAWRENCE"	"F-002"	"0"	"756"	"0"	"0"	"2"	"585"	"3"	"0"	"96"	"0"	"1442"	"0.887323916"	1879	2861
476	"1006"	"9 2568"	25	9	"2568"	"250092568"	"A"	"Lawrence Ward F Precinct 3"	"Lawrence Ward F Precinct 3"	0	"G5240"	"N"	482241	30510	42.699055	-71.15762	70000000	65290	9	"2568"	"Lawrence Ward F Precinct 3"	"LAWRENCE-F-003"	"LAWRENCE"	"F-003"	"0"	"643"	"0"	"0"	"2"	"475"	"2"	"0"	"76"	"0"	"1198"	"0.894297659"	2039	2942
477	"1007"	"9 2574"	25	9	"2574"	"250092574"	"A"	"Lawrence Ward F Precinct 4"	"Lawrence Ward F Precinct 4"	0	"G5240"	"N"	781129	126725	42.70147	-71.148155	70000000	65664	9	"2574"	"Lawrence Ward F Precinct 4"	"LAWRENCE-F-004"	"LAWRENCE"	"F-004"	"0"	"717"	"0"	"1"	"1"	"558"	"5"	"0"	"73"	"0"	"1355"	"0.907594919"	2086	3006
478	"1495"	"9 2653"	25	9	"2653"	"250092653"	"A"	"Peabody Ward 3 Precinct 1"	"Peabody Ward 3 Precinct 1"	0	"G5240"	"N"	556389	0	42.52832	-70.92084	70000000	71771	9	"2653"	"Peabody Ward 3 Precinct 1"	"PEABODY-3-001"	"PEABODY"	"3-001"	"0"	"634"	"0"	"0"	"1"	"642"	"3"	"0"	"62"	"0"	"1342"	"0.910919547"	2319	2892
479	"1496"	"9 2654"	25	9	"2654"	"250092654"	"A"	"Peabody Ward 3 Precinct 2"	"Peabody Ward 3 Precinct 2"	0	"G5240"	"N"	854799	0	42.532898	-70.92291	70000000	71820	9	"2654"	"Peabody Ward 3 Precinct 2"	"PEABODY-3-002"	"PEABODY"	"3-002"	"0"	"715"	"0"	"0"	"2"	"797"	"5"	"0"	"93"	"0"	"1612"	"0.884900987"	2345	2928
480	"1497"	"9 2655"	25	9	"2655"	"250092655"	"A"	"Peabody Ward 3 Precinct 3"	"Peabody Ward 3 Precinct 3"	0	"G5240"	"N"	2127821	84341	42.539177	-70.92769	70000000	71873	9	"2655"	"Peabody Ward 3 Precinct 3"	"PEABODY-3-003"	"PEABODY"	"3-003"	"0"	"649"	"0"	"0"	"1"	"881"	"5"	"0"	"125"	"0"	"1661"	"0.838501275"	2052	2541
481	"1498"	"9 2656"	25	9	"2656"	"250092656"	"A"	"Peabody Ward 4 Precinct 1"	"Peabody Ward 4 Precinct 1"	0	"G5240"	"N"	3652199	34359	42.52356	-70.952576	70000000	71936	9	"2656"	"Peabody Ward 4 Precinct 1"	"PEABODY-4-001"	"PEABODY"	"4-001"	"0"	"659"	"0"	"0"	"1"	"999"	"6"	"1"	"150"	"0"	"1816"	"0.814585924"	2013	2616
482	"1499"	"9 2657"	25	9	"2657"	"250092657"	"A"	"Peabody Ward 4 Precinct 2"	"Peabody Ward 4 Precinct 2"	0	"G5240"	"N"	1960745	377	42.536163	-70.94566	70000000	72012	9	"2657"	"Peabody Ward 4 Precinct 2"	"PEABODY-4-002"	"PEABODY"	"4-002"	"0"	"628"	"0"	"0"	"0"	"938"	"6"	"0"	"148"	"0"	"1720"	"0.809278369"	2111	2552
483	"1500"	"9 2658"	25	9	"2658"	"250092658"	"A"	"Peabody Ward 4 Precinct 3"	"Peabody Ward 4 Precinct 3"	0	"G5240"	"N"	3535693	14637	42.54658	-70.96623	70000000	72092	9	"2658"	"Peabody Ward 4 Precinct 3"	"PEABODY-4-003 & 3A"	"PEABODY"	"4-003"	"0"	"1257"	"0"	"1"	"4"	"2002"	"7"	"0"	"562"	"0"	"3833"	"0.774225771"	4769	5373
484	"1502"	"9 2659"	25	9	"2659"	"250092659"	"A"	"Peabody Ward 5 Precinct 1"	"Peabody Ward 5 Precinct 1"	0	"G5240"	"N"	4883766	15430	42.534203	-70.969734	70000000	72146	9	"2659"	"Peabody Ward 5 Precinct 1"	"PEABODY-5-001"	"PEABODY"	"5-001"	"0"	"556"	"0"	"0"	"1"	"1087"	"9"	"0"	"140"	"0"	"1793"	"0.798850596"	2079	2486
485	"634"	"9 2502"	25	9	"2502"	"250092502"	"A"	"Danvers Precinct 2"	"Danvers Precinct 2"	0	"G5240"	"N"	3844486	25516	42.55731	-70.950775	70000000	59973	9	"2502"	"Danvers Precinct 2"	"DANVERS-002"	"DANVERS"	"2"	"0"	"608"	"0"	"1"	"4"	"1398"	"15"	"0"	"268"	"0"	"2294"	"0.694063902"	2745	3313
